0, 0, 21.373, 0.11811, 29.604
1, 0, 5.4558, 59.953, 5.4919
2, 0, -10.461, 124.3, 0.94808
3, 0, -26.378, 186.93, 16.413
4, 0, -42.295, 241.77, 50.387
5, 0, -58.212, 283.51, 99.579
6, 0, -74.129, 308.09, 159.22
7, 0, -90.045, 313.14, 223.53
